5.512896,Chev Variant,23.1,-1.6,1.667268,(0.0, 0.0, 0.0, 1.0)
5.529702,Chev Variant,23.1,-1.6,1.683412,(0.0, 0.0, 0.0, 1.0)
5.546234,Chev Variant,23.1,-1.6,1.700215,(0.0, 0.0, 0.0, 1.0)
5.563053,Chev Variant,23.1,-1.6,1.716746,(0.0, 0.0, 0.0, 1.0)
5.579629,Chev Variant,23.1,-1.6,1.733576,(0.0, 0.0, 0.0, 1.0)
5.596601,Chev Variant,23.1,-1.6,1.750149,(0.0, 0.0, 0.0, 1.0)
5.613115,Chev Variant,23.1,-1.6,1.767126,(0.0, 0.0, 0.0, 1.0)
5.630247,Chev Variant,23.1,-1.6,1.78363,(0.0, 0.0, 0.0, 1.0)
5.646665,Chev Variant,23.1,-1.6,1.800742,(0.0, 0.0, 0.0, 1.0)
5.664218,Chev Variant,23.1,-1.6,1.817178,(0.0, 0.0, 0.0, 1.0)
5.679626,Chev Variant,23.1,-1.6,1.83473,(0.0, 0.0, 0.0, 1.0)
5.697543,Chev Variant,23.1,-1.6,1.850139,(0.0, 0.0, 0.0, 1.0)
5.71286,Chev Variant,23.1,-1.6,1.868046,(0.0, 0.0, 0.0, 1.0)
5.729588,Chev Variant,23.1,-1.6,1.88337,(0.0, 0.0, 0.0, 1.0)
5.746718,Chev Variant,23.1,-1.6,1.900046,(0.0, 0.0, 0.0, 1.0)
5.763596,Chev Variant,23.1,-1.6,1.917233,(0.0, 0.0, 0.0, 1.0)
5.779696,Chev Variant,23.1,-1.6,1.93411,(0.0, 0.0, 0.0, 1.0)
5.796507,Chev Variant,23.1,-1.6,1.950209,(0.0, 0.0, 0.0, 1.0)
5.814167,Chev Variant,23.1,-1.6,1.967021,(0.0, 0.0, 0.0, 1.0)
5.829939,Chev Variant,23.1,-1.6,1.984682,(0.0, 0.0, 0.0, 1.0)
5.846664,Chev Variant,23.1,-1.6,2.000453,(0.0, 0.0, 0.0, 1.0)
5.864051,Chev Variant,23.1,-1.6,2.01718,(0.0, 0.0, 0.0, 1.0)
5.879634,Chev Variant,23.1,-1.6,2.034558,(0.0, 0.0, 0.0, 1.0)
5.896119,Chev Variant,23.1,-1.6,2.050148,(0.0, 0.0, 0.0, 1.0)
5.913052,Chev Variant,23.1,-1.6,2.066629,(0.0, 0.0, 0.0, 1.0)
5.929504,Chev Variant,23.1,-1.6,2.083566,(0.0, 0.0, 0.0, 1.0)
5.945924,Chev Variant,23.1,-1.6,2.100018,(0.0, 0.0, 0.0, 1.0)
5.962518,Chev Variant,23.1,-1.6,2.116449,(0.0, 0.0, 0.0, 1.0)
5.9794,Chev Variant,23.1,-1.6,2.13304,(0.0, 0.0, 0.0, 1.0)
5.996025,Chev Variant,23.1,-1.6,2.14991,(0.0, 0.0, 0.0, 1.0)
6.012481,Chev Variant,23.1,-1.6,2.166502,(0.0, 0.0, 0.0, 1.0)
6.029504,Chev Variant,23.1,-1.6,2.182989,(0.0, 0.0, 0.0, 1.0)
6.045616,Chev Variant,23.1,-1.6,2.200018,(0.0, 0.0, 0.0, 1.0)
6.062759,Chev Variant,23.1,-1.6,2.216139,(0.0, 0.0, 0.0, 1.0)
6.079326,Chev Variant,23.1,-1.6,2.233273,(0.0, 0.0, 0.0, 1.0)
6.096089,Chev Variant,23.1,-1.6,2.249837,(0.0, 0.0, 0.0, 1.0)
6.112335,Chev Variant,23.1,-1.6,2.266602,(0.0, 0.0, 0.0, 1.0)
6.129227,Chev Variant,23.1,-1.6,2.282857,(0.0, 0.0, 0.0, 1.0)
6.145757,Chev Variant,23.1,-1.6,2.29973,(0.0, 0.0, 0.0, 1.0)
6.162674,Chev Variant,23.1,-1.6,2.316202,(0.0, 0.0, 0.0, 1.0)
6.179122,Chev Variant,23.1,-1.6,2.333188,(0.0, 0.0, 0.0, 1.0)
6.196032,Chev Variant,23.1,-1.6,2.349622,(0.0, 0.0, 0.0, 1.0)
6.212141,Chev Variant,23.1,-1.6,2.366555,(0.0, 0.0, 0.0, 1.0)
6.229275,Chev Variant,23.1,-1.6,2.382665,(0.0, 0.0, 0.0, 1.0)
6.245836,Chev Variant,23.1,-1.6,2.399788,(0.0, 0.0, 0.0, 1.0)
6.262479,Chev Variant,23.1,-1.6,2.416349,(0.0, 0.0, 0.0, 1.0)
6.278978,Chev Variant,23.1,-1.6,2.432961,(0.0, 0.0, 0.0, 1.0)
6.295486,Chev Variant,23.1,-1.6,2.44943,(0.0, 0.0, 0.0, 1.0)
6.312524,Chev Variant,23.1,-1.6,2.466012,(0.0, 0.0, 0.0, 1.0)
6.328992,Chev Variant,23.1,-1.6,2.483032,(0.0, 0.0, 0.0, 1.0)
6.345713,Chev Variant,23.1,-1.6,2.499504,(0.0, 0.0, 0.0, 1.0)
6.362226,Chev Variant,23.1,-1.6,2.516222,(0.0, 0.0, 0.0, 1.0)
6.378695,Chev Variant,23.1,-1.6,2.532739,(0.0, 0.0, 0.0, 1.0)
6.395514,Chev Variant,23.1,-1.6,2.549209,(0.0, 0.0, 0.0, 1.0)
6.411749,Chev Variant,23.1,-1.6,2.566035,(0.0, 0.0, 0.0, 1.0)
6.428177,Chev Variant,23.1,-1.6,2.582278,(0.0, 0.0, 0.0, 1.0)
6.444765,Chev Variant,23.1,-1.6,2.59871,(0.0, 0.0, 0.0, 1.0)
6.462269,Chev Variant,23.1,-1.6,2.615304,(0.0, 0.0, 0.0, 1.0)
6.478674,Chev Variant,23.1,-1.6,2.632782,(0.0, 0.0, 0.0, 1.0)
6.495668,Chev Variant,23.1,-1.6,2.649195,(0.0, 0.0, 0.0, 1.0)
6.511957,Chev Variant,23.1,-1.6,2.666162,(0.0, 0.0, 0.0, 1.0)
6.528572,Chev Variant,23.1,-1.6,2.682479,(0.0, 0.0, 0.0, 1.0)
6.544345,Chev Variant,23.1,-1.6,2.699075,(0.0, 0.0, 0.0, 1.0)
6.561068,Chev Variant,23.1,-1.6,2.714875,(0.0, 0.0, 0.0, 1.0)
6.577577,Chev Variant,23.1,-1.6,2.731579,(0.0, 0.0, 0.0, 1.0)
6.594289,Chev Variant,23.1,-1.6,2.748123,(0.0, 0.0, 0.0, 1.0)
6.61054,Chev Variant,23.1,-1.6,2.764782,(0.0, 0.0, 0.0, 1.0)
